source ID,source name,source ref,source type,mapping type,target ID,target name,target ref,target type,mapping description,STIX ID,created,last modified
M1026,Privileged Account Management,course-of-action--9bb9e696-bff8-4ae1-9454-961fc7d91d5f,mitigation,mitigates,T1505.002,Transport Agent,attack-pattern--35187df2-31ed-43b6-a1f5-2f1d3d58d3f1,technique,Do not allow administrator accounts that have permissions to add component software on these services to be used for day-to-day operations that may expose them to potential adversaries on unprivileged systems. ,relationship--1422f68c-e962-4a13-8074-77f5b99b7718,30 December 2019,28 April 2025
M1026,Privileged Account Management,course-of-action--9bb9e696-bff8-4ae1-9454-961fc7d91d5f,mitigation,mitigates,T1484.002,Trust Modification,attack-pattern--24769ab5-14bd-4f4e-a752-cfb185da53ee,technique,Use the principal of least privilege and protect administrative access to domain trusts and identity tenants.,relationship--53b041d2-4250-473e-b7c6-3b05fcdf3d3f,30 December 2020,16 April 2025
M1026,Privileged Account Management,course-of-action--9bb9e696-bff8-4ae1-9454-961fc7d91d5f,mitigation,mitigates,T1552,Unsecured Credentials,attack-pattern--435dfb86-2697-4867-85b5-2fef496c0517,technique,"If it is necessary that software must store credentials in the Registry, then ensure the associated accounts have limited permissions so they cannot be abused if obtained by an adversary.",relationship--e30864c0-df50-403b-9ad0-ef744a5d7449,25 March 2020,28 April 2025
M1026,Privileged Account Management,course-of-action--9bb9e696-bff8-4ae1-9454-961fc7d91d5f,mitigation,mitigates,T1550,Use Alternate Authentication Material,attack-pattern--51a14c76-dd3b-440b-9c20-2bf91d25a814,technique,Limit credential overlap across systems to prevent the damage of credential compromise and reduce the adversary's ability to perform Lateral Movement between systems.,relationship--72904b3d-5b24-4698-8094-8919f3bda494,30 January 2020,28 April 2025
M1026,Privileged Account Management,course-of-action--9bb9e696-bff8-4ae1-9454-961fc7d91d5f,mitigation,mitigates,T1078,Valid Accounts,attack-pattern--b17a1a56-e99c-403c-8948-561df0cffe81,technique,"Audit domain and local accounts as well as their permission levels routinely to look for situations that could allow an adversary to gain wide access by obtaining credentials of a privileged account. (Citation: TechNet Credential Theft) (Citation: TechNet Least Privilege) These audits should also include if default accounts have been enabled, or if new local accounts are created that have not been authorized. Follow best practices for design and administration of an enterprise network to limit privileged account use across administrative tiers. (Citation: Microsoft Securing Privileged Access)",relationship--89887815-acfc-42f9-9172-81437cf9ff69,21 June 2019,16 April 2025
M1026,Privileged Account Management,course-of-action--9bb9e696-bff8-4ae1-9454-961fc7d91d5f,mitigation,mitigates,T1056.003,Web Portal Capture,attack-pattern--69e5226d-05dc-4f15-95d7-44f5ed78d06e,technique,Do not allow administrator accounts that have permissions to modify the Web content of organization login portals to be used for day-to-day operations that may expose them to potential adversaries on unprivileged systems.,relationship--adffe817-2460-49c7-be30-44afea58d7f8,24 March 2020,28 April 2025
M1026,Privileged Account Management,course-of-action--9bb9e696-bff8-4ae1-9454-961fc7d91d5f,mitigation,mitigates,T1222.001,Windows File and Directory Permissions Modification,attack-pattern--34e793de-0274-4982-9c1a-246ed1c19dee,technique,"Ensure critical system files as well as those known to be abused by adversaries have restrictive permissions and are owned by an appropriately privileged account, especially if access is not required by users nor will inhibit system functionality.",relationship--2a7a152f-79c9-45c9-9f09-0d39f563ad05,04 February 2020,28 April 2025
M1026,Privileged Account Management,course-of-action--9bb9e696-bff8-4ae1-9454-961fc7d91d5f,mitigation,mitigates,T1047,Windows Management Instrumentation,attack-pattern--01a5a209-b94c-450b-b7f9-946497d91055,technique,Prevent credential overlap across systems of administrator and privileged accounts. (Citation: FireEye WMI 2015),relationship--1e0c4d65-a4db-42e0-9eb0-93354ad56d06,21 June 2019,28 April 2025
M1026,Privileged Account Management,course-of-action--9bb9e696-bff8-4ae1-9454-961fc7d91d5f,mitigation,mitigates,T1546.003,Windows Management Instrumentation Event Subscription,attack-pattern--910906dd-8c0a-475a-9cc1-5e029e2fad58,technique,Prevent credential overlap across systems of administrator and privileged accounts.(Citation: FireEye WMI 2015),relationship--a8e5b5ae-85ca-48da-b3a0-36da1162034d,24 January 2020,28 April 2025
M1026,Privileged Account Management,course-of-action--9bb9e696-bff8-4ae1-9454-961fc7d91d5f,mitigation,mitigates,T1021.006,Windows Remote Management,attack-pattern--60d0c01d-e2bf-49dd-a453-f8a9c9fa6f65,technique,"If the service is necessary, lock down critical enclaves with separate WinRM accounts and permissions.",relationship--335d97be-914a-4198-aa06-55095e850ffc,12 February 2020,28 April 2025
M1025,Privileged Process Integrity,course-of-action--72dade3e-1cba-4182-b3b3-a77ca52f02a1,mitigation,mitigates,T1547.002,Authentication Package,attack-pattern--b8cfed42-6a8a-4989-ad72-541af74475ec,technique,"Windows 8.1, Windows Server 2012 R2, and later versions, may make LSA run as a Protected Process Light (PPL) by setting the Registry key <code>HKLM\SYSTEM\CurrentControlSet\Control\Lsa\RunAsPPL</code>, which requires all DLLs loaded by LSA to be signed by Microsoft. (Citation: Graeber 2014) (Citation: Microsoft Configure LSA)",relationship--80e94f61-c860-4cea-8d0e-c1dc88454bb5,24 January 2020,28 April 2025
M1025,Privileged Process Integrity,course-of-action--72dade3e-1cba-4182-b3b3-a77ca52f02a1,mitigation,mitigates,T1556.001,Domain Controller Authentication,attack-pattern--d4b96d2c-1032-4b22-9235-2b5b649d0605,technique,"Enabled features, such as Protected Process Light (PPL), for LSA.(Citation: Microsoft LSA)",relationship--83f862a4-cfac-4665-8ff8-60df70a636f4,16 March 2020,28 April 2025
M1025,Privileged Process Integrity,course-of-action--72dade3e-1cba-4182-b3b3-a77ca52f02a1,mitigation,mitigates,T1547.008,LSASS Driver,attack-pattern--f0589bc3-a6ae-425a-a3d5-5659bfee07f4,technique,"On Windows 8.1 and Server 2012 R2, enable LSA Protection by setting the Registry key <code>HKEY_LOCAL_MACHINE\\SYSTEM\\CurrentControlSet\\Control\\Lsa\\RunAsPPL</code> to <code>dword:00000001</code>. (Citation: Microsoft LSA Protection Mar 2014) LSA Protection ensures that LSA plug-ins and drivers are only loaded if they are digitally signed with a Microsoft signature and adhere to the Microsoft Security Development Lifecycle (SDL) process guidance. ",relationship--26bc4aac-e7db-426f-af9f-b85fa60df277,20 May 2020,28 April 2025
M1025,Privileged Process Integrity,course-of-action--72dade3e-1cba-4182-b3b3-a77ca52f02a1,mitigation,mitigates,T1003.001,LSASS Memory,attack-pattern--65f2d882-3f41-4d48-8a06-29af77ec9f90,technique,"On Windows 8.1 and Windows Server 2012 R2, enable Protected Process Light for LSA.(Citation: Microsoft LSA)",relationship--871cce82-c9fe-47e3-bd03-94a29a295f90,20 February 2020,28 April 2025
M1025,Privileged Process Integrity,course-of-action--72dade3e-1cba-4182-b3b3-a77ca52f02a1,mitigation,mitigates,T1556,Modify Authentication Process,attack-pattern--f4c1826f-a322-41cd-9557-562100848c84,technique,"Enabled features, such as Protected Process Light (PPL), for LSA.(Citation: Microsoft LSA)",relationship--ef18d02f-bc68-48d8-8076-10e171fde390,16 March 2020,28 April 2025
M1025,Privileged Process Integrity,course-of-action--72dade3e-1cba-4182-b3b3-a77ca52f02a1,mitigation,mitigates,T1003,OS Credential Dumping,attack-pattern--0a3ead4e-6d47-4ccb-854c-a6a4f9d96b22,technique,"
On Windows 8.1 and Windows Server 2012 R2, enable Protected Process Light for LSA.(Citation: Microsoft LSA)",relationship--a6f27258-cf6a-4d75-a3f0-5de085d528d2,17 July 2019,28 April 2025
M1025,Privileged Process Integrity,course-of-action--72dade3e-1cba-4182-b3b3-a77ca52f02a1,mitigation,mitigates,T1547.005,Security Support Provider,attack-pattern--5095a853-299c-4876-abd7-ac0050fb5462,technique,"Windows 8.1, Windows Server 2012 R2, and later versions may make LSA run as a Protected Process Light (PPL) by setting the Registry key <code>HKLM\\SYSTEM\\CurrentControlSet\\Control\\Lsa\\RunAsPPL</code>, which requires all SSP DLLs to be signed by Microsoft. (Citation: Graeber 2014) (Citation: Microsoft Configure LSA)",relationship--43bcf0ae-d0ff-4653-93c7-0c03eee5e5c2,24 January 2020,28 April 2025
M1029,Remote Data Storage,course-of-action--20a2baeb-98c2-4901-bad7-dc62d0a03dea,mitigation,mitigates,T1119,Automated Collection,attack-pattern--30208d3e-0d6b-43c8-883e-44462a514619,technique,"Encryption and off-system storage of sensitive information may be one way to mitigate collection of files, but may not stop an adversary from acquiring the information if an intrusion persists over a long period of time and the adversary is able to discover and access the data through other means.",relationship--4df90c69-8ac5-4f22-b0cf-dd4debb8e051,13 June 2019,28 April 2025
M1029,Remote Data Storage,course-of-action--20a2baeb-98c2-4901-bad7-dc62d0a03dea,mitigation,mitigates,T1070.003,Clear Command History,attack-pattern--3aef9463-9a7a-43ba-8957-a867e07c1e6a,technique,Forward logging of historical data to remote data store and centralized logging solution to preserve historical command line log data.,relationship--75116ba9-f247-4c5b-b966-007bb61517e5,16 February 2022,28 April 2025
M1029,Remote Data Storage,course-of-action--20a2baeb-98c2-4901-bad7-dc62d0a03dea,mitigation,mitigates,T1070.002,Clear Linux or Mac System Logs,attack-pattern--2bce5b30-7014-4a5d-ade7-12913fe6ac36,technique,"Automatically forward events to a log server or data repository to prevent conditions in which the adversary can locate and manipulate data on the local system. When possible, minimize time delay on event reporting to avoid prolonged storage on the local system.",relationship--17c78374-26ca-40a8-935b-04327c503742,28 January 2020,28 April 2025
M1029,Remote Data Storage,course-of-action--20a2baeb-98c2-4901-bad7-dc62d0a03dea,mitigation,mitigates,T1070.008,Clear Mailbox Data,attack-pattern--438c967d-3996-4870-bfc2-3954752a1927,technique,"Automatically forward mail data and events to a log server or data repository to prevent conditions in which the adversary can locate and manipulate data on the local system. When possible, minimize time delay on event reporting to avoid prolonged storage on the local system. ",relationship--d6afb4c9-f0e5-4a52-a012-8a30a934207f,11 July 2022,16 April 2025
M1029,Remote Data Storage,course-of-action--20a2baeb-98c2-4901-bad7-dc62d0a03dea,mitigation,mitigates,T1070.007,Clear Network Connection History and Configurations,attack-pattern--3975dbb5-0e1e-4f5b-bae1-cf2ab84b46dc,technique,"Automatically forward events to a log server or data repository to prevent conditions in which the adversary can locate and manipulate data on the local system. When possible, minimize time delay on event reporting to avoid prolonged storage on the local system.",relationship--2ffe5a2c-4f67-4254-badc-6b905d34621f,15 June 2022,16 April 2025
M1029,Remote Data Storage,course-of-action--20a2baeb-98c2-4901-bad7-dc62d0a03dea,mitigation,mitigates,T1070.009,Clear Persistence,attack-pattern--d2c4e5ea-dbdf-4113-805a-b1e2a337fb33,technique,"Automatically forward events to a log server or data repository to prevent conditions in which the adversary can locate and manipulate data on the local system. When possible, minimize time delay on event reporting to avoid prolonged storage on the local system. ",relationship--bb01eb87-696e-496d-9fb9-5abe60b57b12,29 July 2022,16 April 2025
M1029,Remote Data Storage,course-of-action--20a2baeb-98c2-4901-bad7-dc62d0a03dea,mitigation,mitigates,T1070.001,Clear Windows Event Logs,attack-pattern--6495ae23-3ab4-43c5-a94f-5638a2c31fd2,technique,"Automatically forward events to a log server or data repository to prevent conditions in which the adversary can locate and manipulate data on the local system. When possible, minimize time delay on event reporting to avoid prolonged storage on the local system.",relationship--5d1cba64-6732-4263-baee-32aa2ab81183,28 January 2020,28 April 2025
M1029,Remote Data Storage,course-of-action--20a2baeb-98c2-4901-bad7-dc62d0a03dea,mitigation,mitigates,T1565,Data Manipulation,attack-pattern--ac9e6b22-11bf-45d7-9181-c1cb08360931,technique,Consider implementing IT disaster recovery plans that contain procedures for taking regular data backups that can be used to restore organizational data.(Citation: Ready.gov IT DRP) Ensure backups are stored off system and is protected from common methods adversaries may use to gain access and manipulate backups.,relationship--6bc7c37c-ce58-4613-9401-e2f3f45f30fa,02 March 2020,28 April 2025
M1029,Remote Data Storage,course-of-action--20a2baeb-98c2-4901-bad7-dc62d0a03dea,mitigation,mitigates,T1070,Indicator Removal,attack-pattern--799ace7f-e227-4411-baa0-8868704f2a69,technique,"Automatically forward events to a log server or data repository to prevent conditions in which the adversary can locate and manipulate data on the local system. When possible, minimize time delay on event reporting to avoid prolonged storage on the local system. ",relationship--60151204-5c0c-4d18-8582-4d0fad22ed08,25 June 2019,28 April 2025
M1029,Remote Data Storage,course-of-action--20a2baeb-98c2-4901-bad7-dc62d0a03dea,mitigation,mitigates,T1072,Software Deployment Tools,attack-pattern--92a78814-b191-47ca-909c-1ccfe3777414,technique,"If the application deployment system can be configured to deploy only signed binaries, then ensure that the trusted signing certificates are not co-located with the application deployment system and are instead located on a system that cannot be accessed remotely or to which remote access is tightly controlled.",relationship--e4236234-0fd7-426f-b55a-d32364e3a64e,21 June 2019,28 April 2025
M1029,Remote Data Storage,course-of-action--20a2baeb-98c2-4901-bad7-dc62d0a03dea,mitigation,mitigates,T1565.001,Stored Data Manipulation,attack-pattern--1cfcb312-b8d7-47a4-b560-4b16cc677292,technique,Consider implementing IT disaster recovery plans that contain procedures for taking regular data backups that can be used to restore organizational data.(Citation: Ready.gov IT DRP) Ensure backups are stored off system and is protected from common methods adversaries may use to gain access and manipulate backups.,relationship--745a30c5-d0d6-4405-b0f4-74c8630cd707,02 March 2020,28 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1548,Abuse Elevation Control Mechanism,attack-pattern--67720091-eee3-4d2d-ae16-8264567f6f5b,technique,The sudoers file should be strictly edited such that passwords are always required and that users can't spawn risky processes as users with higher privilege.,relationship--b12a23ae-65f6-4226-8124-331ad59d1556,27 March 2020,28 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1098,Account Manipulation,attack-pattern--a10641f4-87b4-45a3-a906-92a149cb2c27,technique,Restrict access to potentially sensitive files that deal with authentication and/or authorization.,relationship--6fd6a4ce-d14c-48ed-88c5-3997e67e0fd6,16 October 2024,16 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1574.014,AppDomainManager,attack-pattern--356662f7-e315-4759-86c9-6214e2a50ff8,technique,"Install .NET applications and related software in write-protected locations. Set directory access controls to prevent file writes to the search paths for .NET applications, both in the folders where applications are run from and the standard resources folders.",relationship--c384718b-90e4-4bd7-ae2e-ff705c40a23a,29 March 2024,16 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1037,Boot or Logon Initialization Scripts,attack-pattern--03259939-0b57-482f-8eb5-87c0e0d54334,technique,Restrict write access to logon scripts to specific administrators.,relationship--d32467b1-8d30-4134-ac6d-541cb623f8c2,24 June 2019,28 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1070.003,Clear Command History,attack-pattern--3aef9463-9a7a-43ba-8957-a867e07c1e6a,technique,Preventing users from deleting or writing to certain files can stop adversaries from maliciously altering their <code>~/.bash_history</code> or <code>ConsoleHost_history.txt</code> files.,relationship--9e7fc18e-06a3-437f-8e3b-18f5378c9d44,31 January 2020,28 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1070.002,Clear Linux or Mac System Logs,attack-pattern--2bce5b30-7014-4a5d-ade7-12913fe6ac36,technique,Protect generated event files that are stored locally with proper permissions and authentication and limit opportunities for adversaries to increase privileges by preventing Privilege Escalation opportunities.,relationship--83202dd1-5822-476d-9fce-b1f77f2dce8f,28 January 2020,28 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1070.008,Clear Mailbox Data,attack-pattern--438c967d-3996-4870-bfc2-3954752a1927,technique,Protect generated event files that are stored locally with proper permissions and authentication and limit opportunities for adversaries to increase privileges by preventing Privilege Escalation opportunities. ,relationship--7b89b499-2fc7-43cd-990f-297bdd15d2f3,11 July 2022,16 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1070.009,Clear Persistence,attack-pattern--d2c4e5ea-dbdf-4113-805a-b1e2a337fb33,technique,Protect generated event files that are stored locally with proper permissions and authentication and limit opportunities for adversaries to increase privileges by preventing Privilege Escalation opportunities. ,relationship--80a7d2d1-863e-43b5-b22d-72696c591206,29 July 2022,16 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1070.001,Clear Windows Event Logs,attack-pattern--6495ae23-3ab4-43c5-a94f-5638a2c31fd2,technique,Protect generated event files that are stored locally with proper permissions and authentication and limit opportunities for adversaries to increase privileges by preventing Privilege Escalation opportunities.,relationship--3642f351-831b-4c4f-b1d6-4673db4a70a1,28 January 2020,28 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1218.002,Control Panel,attack-pattern--4ff5d6a8-c062-4c68-a778-36fc5edd564f,technique,"Restrict storage and execution of Control Panel items to protected directories, such as <code>C:\Windows</code>, rather than user directories.",relationship--2db67ddf-b414-4dc7-87ab-0846a8bd1e8e,23 January 2020,28 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1543,Create or Modify System Process,attack-pattern--106c0cf6-bf73-4601-9aa8-0945c2715ec5,technique,Restrict read/write access to system-level process files to only select privileged users who have a legitimate need to manage system services.,relationship--9e93d680-0e33-4577-97f6-da4e53f8ab78,25 March 2020,28 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1552.001,Credentials In Files,attack-pattern--837f9164-50af-4ac0-8219-379d8a74cefc,technique,Restrict file shares to specific directories with access only to necessary users.,relationship--f4ac7555-2b20-4345-998e-6ffc462cab03,04 February 2020,28 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1565,Data Manipulation,attack-pattern--ac9e6b22-11bf-45d7-9181-c1cb08360931,technique,Ensure least privilege principles are applied to important information resources to reduce exposure to data manipulation risk.,relationship--cafefef9-bf75-48e2-91e4-716988309f52,02 March 2020,28 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1530,Data from Cloud Storage,attack-pattern--3298ce88-1628-43b1-87d9-0b5336b193d7,technique,Use access control lists on storage systems and objects.,relationship--be61f77a-93a3-4699-b134-52b199c7b196,05 October 2019,28 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1562.002,Disable Windows Event Logging,attack-pattern--4eb28bed-d11a-4641-9863-c2ac017d910a,technique,"Ensure proper process and file permissions are in place to prevent adversaries from disabling or interfering with logging or deleting or modifying .evtx logging files. Ensure .evtx files, which are located at <code>C:\Windows\system32\Winevt\Logs</code>(Citation: win_xml_evt_log), have the proper file permissions for limited, legitimate access and audit policies for detection. ",relationship--2134ec34-cce0-4361-b9d9-8cdee10d9c52,21 February 2020,28 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1562.004,Disable or Modify System Firewall,attack-pattern--5372c5fe-f424-4def-bcd5-d3a8e770f07b,technique,Ensure proper process and file permissions are in place to prevent adversaries from disabling or modifying firewall settings.,relationship--e31f5737-0105-481d-9e12-e0986f752164,21 February 2020,28 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1562.001,Disable or Modify Tools,attack-pattern--ac08589e-ee59-4935-8667-d845e38fe579,technique,Ensure proper process and file permissions are in place to prevent adversaries from disabling or interfering with security services.,relationship--f36141b8-5dd8-462d-bfc3-b43e179e955c,21 February 2020,28 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1574.004,Dylib Hijacking,attack-pattern--fc742192-19e3-466c-9eb5-964a97b29490,technique,"Set directory access controls to prevent file writes to the search paths for applications, both in the folders where applications are run from and the standard dylib folders.",relationship--36f7b849-03af-4567-be71-2e1eb1520b2a,16 March 2020,28 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1048,Exfiltration Over Alternative Protocol,attack-pattern--a19e86f8-1c0a-4fea-8407-23b73d615776,technique,Use access control lists on cloud storage systems and objects. ,relationship--e5ad94e4-f136-44d7-8000-7dd607538a7c,22 March 2023,16 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1222,File and Directory Permissions Modification,attack-pattern--65917ae0-b854-4139-83fe-bf2441cf0196,technique,"Applying more restrictive permissions to files and directories could prevent adversaries from modifying their access control lists. Additionally, ensure that user settings regarding local and remote symbolic links are properly set or disabled where unneeded.(Citation: create_sym_links)",relationship--79412658-c213-4746-b03d-c828957d6ddb,04 February 2020,16 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1574,Hijack Execution Flow,attack-pattern--aedfca76-3b30-4866-b2aa-0f1d7fd1e4b6,technique,"Install software in write-protected locations. Set directory access controls to prevent file writes to the search paths for applications, both in the folders where applications are run from and the standard library folders.",relationship--7253ab74-8fbb-422b-bf37-258981865b87,26 March 2020,28 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1562,Impair Defenses,attack-pattern--3d333250-30e4-4a82-9edc-756c68afc529,technique,Ensure proper process and file permissions are in place to prevent adversaries from disabling or interfering with security/logging services.,relationship--b8113c99-fc84-4c2d-8925-cb1f5733f6eb,21 February 2020,28 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1562.006,Indicator Blocking,attack-pattern--74d2a63f-3c7b-4852-92da-02d8fbab16da,technique,"Ensure event tracers/forwarders (Citation: Microsoft ETW May 2018), firewall policies, and other associated mechanisms are secured with appropriate permissions and access controls.",relationship--5ba32510-89b8-4bba-8680-06602923e13e,19 March 2020,28 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1070,Indicator Removal,attack-pattern--799ace7f-e227-4411-baa0-8868704f2a69,technique,Protect generated event files that are stored locally with proper permissions and authentication and limit opportunities for adversaries to increase privileges by preventing Privilege Escalation opportunities.,relationship--6db4729b-596c-43c1-81f4-d374a2f2e06b,25 June 2019,28 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1543.001,Launch Agent,attack-pattern--d10cbd34-42e3-45c0-84d2-535a09849584,technique,Set group policies to restrict file permissions to the <code>~/launchagents</code> folder.(Citation: piazza launch agent mitigation),relationship--68146568-bc1f-49b6-9477-c6c06b0fa39c,20 April 2022,16 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1222.002,Linux and Mac File and Directory Permissions Modification,attack-pattern--09b130a2-a77e-4af0-a361-f46f9aad1345,technique,Applying more restrictive permissions to files and directories could prevent adversaries from modifying the access control lists.,relationship--16ef64da-7119-42ad-ad73-e8a34a2b6a0f,04 February 2020,28 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1037.002,Login Hook,attack-pattern--43ba2b05-cf72-4b6c-8243-03a4aba41ee0,technique,Restrict write access to logon scripts to specific administrators.,relationship--a04579db-cc93-4f62-88f1-c2cdc220ab70,10 January 2020,28 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1036,Masquerading,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0,technique,Use file system access controls to protect folders such as C:\\Windows\\System32.,relationship--72de6e56-e5d1-4a3f-aa85-d7155f7ff42c,25 June 2019,28 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1036.005,Match Legitimate Resource Name or Location,attack-pattern--1c4e5d32-1fe9-4116-9d9d-59e3925bd6a2,technique,Use file system access controls to protect folders such as `C:\Windows\System32`.,relationship--026e7bb0-2037-4bfc-b9ae-98e70530f22a,10 February 2020,16 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1556,Modify Authentication Process,attack-pattern--f4c1826f-a322-41cd-9557-562100848c84,technique,Restrict write access to the `/Library/Security/SecurityAgentPlugins` directory.,relationship--a6aad172-c44b-4d21-9bf3-bb9c2dce2f67,22 April 2021,16 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1564.004,NTFS File Attributes,attack-pattern--f2857333-11d4-45bf-b064-2c28d8525be5,technique,"Consider adjusting read and write permissions for NTFS EA, though this should be tested to ensure routine OS operations are not impeded. (Citation: InsiderThreat NTFS EA Oct 2017)",relationship--67edd4b3-09f8-47c7-aaf1-6440524c78d4,13 March 2020,28 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1037.003,Network Logon Script,attack-pattern--c63a348e-ffc2-486a-b9d9-d7f11ec54d99,technique,Restrict write access to logon scripts to specific administrators.,relationship--3884e1f8-c4ee-4337-b24c-1a5d2cecffc5,10 January 2020,28 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1574.007,Path Interception by PATH Environment Variable,attack-pattern--0c2d00da-7742-49e7-9928-4514e5075d32,technique,"Ensure that proper permissions and directory access control are set to deny users the ability to write files to the top-level directory <code>C:</code> and system directories, such as <code>C:\Windows\</code>, to reduce places where malicious files could be placed for execution. Require that all executables be placed in write-protected directories.",relationship--5a70a968-618c-489e-8087-eabca740aa3a,13 March 2020,28 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1574.008,Path Interception by Search Order Hijacking,attack-pattern--58af3705-8740-4c68-9329-ec015a7013c2,technique,"Ensure that proper permissions and directory access control are set to deny users the ability to write files to the top-level directory <code>C:</code> and system directories, such as <code>C:\Windows\</code>, to reduce places where malicious files could be placed for execution. Require that all executables be placed in write-protected directories.",relationship--6a3e8d7c-fdb3-4249-9f4e-7825e253bbfd,13 March 2020,28 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1574.009,Path Interception by Unquoted Path,attack-pattern--bf96a5a3-3bce-43b7-8597-88545984c07b,technique,"Ensure that proper permissions and directory access control are set to deny users the ability to write files to the top-level directory <code>C:</code> and system directories, such as <code>C:\Windows\</code>, to reduce places where malicious files could be placed for execution. Require that all executables be placed in write-protected directories.",relationship--ca04cce0-2f47-4c73-956f-808573b62903,13 March 2020,28 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1546.013,PowerShell Profile,attack-pattern--0f2c410d-d740-4ed9-abb1-b8f4a7faf6c3,technique,Making PowerShell profiles immutable and only changeable by certain administrators will limit the ability for adversaries to easily create user level persistence.,relationship--6b4cb169-cda8-49ef-a8db-188c599f50f1,24 January 2020,28 April 2025
